frequency,rebalance_date,next_rebalance,ic_pearson,ic_spearman,n_stocks
weekly,2007-03-23,2007-03-30,-0.01811900579986827,-0.03139317962211359,2480
weekly,2007-03-30,2007-04-05,0.006553351625050939,0.07257526398043283,2482
weekly,2007-04-05,2007-04-13,-0.048864310534479025,-0.04074496302972245,2479
weekly,2007-04-13,2007-04-20,0.07428789503451551,0.10317875875862398,2483
weekly,2007-04-20,2007-04-27,0.06026722220890772,0.13281286629470856,2474
weekly,2007-04-27,2007-05-04,0.0395807338946456,0.07595123432452487,2464
weekly,2007-05-04,2007-05-11,0.034061558359429304,0.09165937228367942,2456
weekly,2007-05-11,2007-05-18,0.15029407010158227,0.19929253427936292,2459
weekly,2007-05-18,2007-05-25,-0.16771560730106652,-0.17454402377166403,2463
weekly,2007-05-25,2007-06-01,-6.4162085193217046e-06,0.0381169966648651,2476
weekly,2007-06-01,2007-06-08,-0.08645317522396474,-0.12051702534144447,2479
weekly,2007-06-08,2007-06-15,0.05221414973139604,0.07450222247632758,2480
weekly,2007-06-15,2007-06-22,-0.0635181629552231,-0.07389728932469736,2474
weekly,2007-06-22,2007-06-29,-0.04511781499993661,-0.04301246522558031,2467
weekly,2007-06-29,2007-07-06,0.007849572014128297,0.0941309496593906,2477
weekly,2007-07-06,2007-07-13,0.054140899457629066,0.10381869072999676,2476
weekly,2007-07-13,2007-07-20,0.03357760258887305,0.055933740986550365,2488
weekly,2007-07-20,2007-07-27,0.09434278695120009,0.07517752984299027,2478
weekly,2007-07-27,2007-08-03,0.06603626408799719,0.08595346999250587,2446
weekly,2007-08-03,2007-08-10,0.012470757724076966,0.0007291145935081907,2434
weekly,2007-08-10,2007-08-17,-0.00847691449859014,-0.03578551768352282,2439
weekly,2007-08-17,2007-08-24,0.03815207370727747,0.10903788190462242,2433
weekly,2007-08-24,2007-08-31,-0.009848476833090479,0.0141860446404372,2438
weekly,2007-08-31,2007-09-07,0.030025219142140215,0.06341047549242723,2440
weekly,2007-09-07,2007-09-14,0.11400151262353056,0.15064488486221309,2432
weekly,2007-09-14,2007-09-21,-0.04525312355902027,-0.022311995457899123,2435
weekly,2007-09-21,2007-09-28,0.031059539774143184,0.07132552615135229,2432
weekly,2007-09-28,2007-10-05,-0.0879856868502085,-0.08362948812658885,2428
weekly,2007-10-05,2007-10-12,0.09226496959224985,0.12315461363159479,2428
weekly,2007-10-12,2007-10-19,0.026969927231950935,0.05128584298442016,2417
weekly,2007-10-19,2007-10-26,0.022526568564321187,0.04333363397776195,2400
weekly,2007-10-26,2007-11-02,0.11794792184562539,0.16690108643939086,2405
weekly,2007-11-02,2007-11-09,0.09303712897639989,0.08327711157744483,2391
weekly,2007-11-09,2007-11-16,0.035117637467886084,0.002808628272986413,2359
weekly,2007-11-16,2007-11-23,0.08724867407508959,0.07479355676117082,2359
weekly,2007-11-23,2007-11-30,0.09572567475646535,0.162208180038434,2344
weekly,2007-11-30,2007-12-07,-0.009619865378287639,0.04533669408889388,2346
weekly,2007-12-07,2007-12-14,0.01974403372729694,0.06404041703591674,2354
weekly,2007-12-14,2007-12-21,-0.08738276873379541,-0.10627286794836774,2342
weekly,2007-12-21,2007-12-28,0.005071274504457901,0.0809224137853147,2341
weekly,2007-12-28,2008-01-04,0.07623413330080261,0.07710227868869851,2336
weekly,2008-01-04,2008-01-11,0.0796984918046802,0.07662339909986848,2314
weekly,2008-01-11,2008-01-18,-0.06953406617340491,-0.0906221356752811,2296
weekly,2008-01-18,2008-01-25,-0.06009121649600708,-0.05061454662487255,2276
weekly,2008-01-25,2008-02-01,0.02979193700508877,0.08372803342631878,2297
weekly,2008-02-01,2008-02-08,-0.0005067277829690338,0.0020324733314212333,2330
weekly,2008-02-08,2008-02-15,0.08816391747648473,0.09935151984255304,2307
weekly,2008-02-15,2008-02-22,0.09904764083453638,0.13782511626291777,2316
weekly,2008-02-22,2008-02-29,-0.05024425065750192,-0.07818223827956523,2299
weekly,2008-02-29,2008-03-07,0.13541947260123813,0.14858864179287967,2298
weekly,2008-03-07,2008-03-14,0.052606450091710937,0.045947856170708776,2256
weekly,2008-03-14,2008-03-20,-0.03023864178003591,-0.034579203152286936,2240
weekly,2008-03-20,2008-03-28,-0.11409075798363102,-0.10979550661291941,2249
weekly,2008-03-28,2008-04-04,0.0875838838991857,0.13412984109812107,2268
weekly,2008-04-04,2008-04-11,0.03937762157114145,0.0733729715590323,2290
weekly,2008-04-11,2008-04-18,0.07210071693160329,0.11412045334791708,2273
weekly,2008-04-18,2008-04-25,0.03134111010600409,0.07714321193428546,2279
weekly,2008-04-25,2008-05-02,-0.015684532634511354,-0.0052963221400717155,2269
weekly,2008-05-02,2008-05-09,0.042000693303704054,0.071868700553528,2278
weekly,2008-05-09,2008-05-16,0.02013684993068583,0.08589509185014521,2265
weekly,2008-05-16,2008-05-23,-0.10672989572573484,-0.09994998776526515,2276
weekly,2008-05-23,2008-05-30,-0.026777080409436764,-0.02141419018757299,2266
weekly,2008-05-30,2008-06-06,-0.05557314683407408,-0.031221043293403562,2292
weekly,2008-06-06,2008-06-13,0.06659865664742301,0.05603813162737313,2289
weekly,2008-06-13,2008-06-20,-0.08067903397164981,-0.05374731104477523,2280
weekly,2008-06-20,2008-06-27,0.09682206141640451,0.11153352838842127,2269
weekly,2008-06-27,2008-07-03,0.17216187378508452,0.17682244983083273,2238
weekly,2008-07-03,2008-07-11,-0.12051819340192273,-0.17124650420182222,2189
weekly,2008-07-11,2008-07-18,-0.11596945558681032,-0.07565408676886383,2185
weekly,2008-07-18,2008-07-25,-0.2051414905779921,-0.2697777760492217,2219
weekly,2008-07-25,2008-08-01,-0.019833477209530135,-0.012692153598239565,2232
weekly,2008-08-01,2008-08-08,-0.014863707592637804,0.015309730551358177,2243
weekly,2008-08-08,2008-08-15,-0.12415491064707858,-0.14379125470854237,2243
weekly,2008-08-15,2008-08-22,0.09945737454974796,0.08813490468428484,2247
weekly,2008-08-22,2008-08-29,-0.08735905827169434,-0.06634319636982476,2231
weekly,2008-08-29,2008-09-05,-0.10109786520079847,-0.11535956280847659,2237
weekly,2008-09-05,2008-09-12,0.059279046294175824,0.07007603161675621,2239
weekly,2008-09-12,2008-09-19,-0.11849350726167295,-0.14762226187121774,2230
weekly,2008-09-19,2008-09-26,0.08699678773443686,0.08877205286676387,2230
weekly,2008-09-26,2008-10-03,-0.008988886308650442,-0.01478169800979019,2190
weekly,2008-10-03,2008-10-10,-0.0016303176796582674,-0.019924909376976767,2114
weekly,2008-10-10,2008-10-17,0.04805747898922992,0.06778887881161062,1977
weekly,2008-10-17,2008-10-24,0.052898511134601964,0.05936241533019857,1978
weekly,2008-10-24,2008-10-31,0.006784584492407509,0.00872422940608629,1894
weekly,2008-10-31,2008-11-07,0.06896434821591398,0.08527726556895725,1966
weekly,2008-11-07,2008-11-14,0.17492889545539728,0.16589769781162017,1906
weekly,2008-11-14,2008-11-21,0.17409493116136585,0.15161194691304816,1808
weekly,2008-11-21,2008-11-28,-0.15860106637391128,-0.13058993494727952,1692
weekly,2008-11-28,2008-12-05,-0.054497031754351555,-0.05732016526689854,1795
weekly,2008-12-05,2008-12-12,-0.038696773306256114,-0.025922865652875805,1780
weekly,2008-12-12,2008-12-19,-0.04169338443265836,-0.04067972390919502,1808
weekly,2008-12-19,2008-12-26,0.013220521243844584,0.03075526097894829,1837
weekly,2008-12-26,2009-01-02,0.08032742656410852,0.11890300262566456,1813
weekly,2009-01-02,2009-01-09,-0.008188606607830122,0.04214383120544495,1851
weekly,2009-01-09,2009-01-16,0.08869022975065749,0.09590871902819861,1859
weekly,2009-01-16,2009-01-23,0.1619440677050848,0.16764763761905002,1812
weekly,2009-01-23,2009-01-30,-0.09463956722022467,-0.07483327851146403,1777
weekly,2009-01-30,2009-02-06,-0.04519180507050036,-0.02081954299094122,1768
weekly,2009-02-06,2009-02-13,-0.00956927886540282,0.007527058566403918,1815
weekly,2009-02-13,2009-02-20,0.07429666047975797,0.07411726699008796,1782
weekly,2009-02-20,2009-02-27,0.05382969405501134,0.06634829619353964,1720
weekly,2009-02-27,2009-03-06,0.16435669541997291,0.160258751332403,1679
weekly,2009-03-06,2009-03-13,-0.07120056340789657,-0.07870534274653627,1604
weekly,2009-03-13,2009-03-20,-0.04452903135945248,-0.0242012724418736,1680
weekly,2009-03-20,2009-03-27,-0.0486825200592517,-0.01967191277826575,1698
weekly,2009-03-27,2009-04-03,-0.15138615234545189,-0.15151978794507942,1743
weekly,2009-04-03,2009-04-09,-0.08417924562228148,-0.07528395441928559,1775
weekly,2009-04-09,2009-04-17,-0.049373169849374274,-0.01654767513407031,1792
weekly,2009-04-17,2009-04-24,-0.00991202337169648,-0.007043503312548353,1828
weekly,2009-04-24,2009-05-01,-0.10450515769997905,-0.07927616889904267,1844
weekly,2009-05-01,2009-05-08,-0.07841105982576049,-0.04482767109492564,1878
weekly,2009-05-08,2009-05-15,0.015230992888370919,0.01707168216042743,1922
weekly,2009-05-15,2009-05-22,-0.04504196824822836,0.0001576492814984568,1871
weekly,2009-05-22,2009-05-29,-0.0730408462035238,-0.05286252463220599,1881
weekly,2009-05-29,2009-06-05,-0.20112797414953892,-0.19196614156169023,1914
weekly,2009-06-05,2009-06-12,0.004596416677547571,0.05881430000527196,1957
weekly,2009-06-12,2009-06-19,-0.05521039030125256,-0.08039508872153048,1965
weekly,2009-06-19,2009-06-26,-0.12372681094667838,-0.11662878882676979,1948
weekly,2009-06-26,2009-07-02,0.0508933110915793,0.08122193399394334,1945
weekly,2009-07-02,2009-07-10,0.0690021232034804,0.0626909827687044,1942
weekly,2009-07-10,2009-07-17,-0.053060911164771046,-0.02890077056906954,1923
weekly,2009-07-17,2009-07-24,0.02610617090275196,0.08502091340585069,1970
weekly,2009-07-24,2009-07-31,-0.05240308645010808,-0.031560021319866925,2006
weekly,2009-07-31,2009-08-07,0.027307972569568507,0.07575874164905957,2015
weekly,2009-08-07,2009-08-14,0.0265902328088177,0.06862804272068314,2030
weekly,2009-08-14,2009-08-21,-0.14360538261428565,-0.13727261707980587,2023
weekly,2009-08-21,2009-08-28,0.04405563281051438,0.1166937503408561,2040
weekly,2009-08-28,2009-09-04,0.034297346849894626,0.037067789462568584,2030
weekly,2009-09-04,2009-09-11,0.005685875208909585,0.07083258980328426,2017
weekly,2009-09-11,2009-09-18,-0.10150328505070354,-0.0728455093307391,2036
weekly,2009-09-18,2009-09-25,-0.04053503580296727,-0.07416912356087493,2049
weekly,2009-09-25,2009-10-02,0.09153089108431049,0.12383261705008092,2029
weekly,2009-10-02,2009-10-09,-0.07936206654857086,-0.05361408698768859,2010
weekly,2009-10-09,2009-10-16,0.07840328336492026,0.16279439722171574,2043
weekly,2009-10-16,2009-10-23,0.09964781906016863,0.1262740990205847,2053
weekly,2009-10-23,2009-10-30,0.12579388871592218,0.11474467920868733,2032
weekly,2009-10-30,2009-11-06,0.04350465260944151,0.10311498102773876,1988
weekly,2009-11-06,2009-11-13,0.20195349591277575,0.2785360504497335,2004
weekly,2009-11-13,2009-11-20,-0.08402207285496852,-0.1073319608749743,1992
weekly,2009-11-20,2009-11-27,0.17549621927034398,0.24594883026908038,1987
weekly,2009-11-27,2009-12-04,-0.19586552847710464,-0.21992157146149066,1978
weekly,2009-12-04,2009-12-11,0.11171775235320769,0.14116768210235042,2003
weekly,2009-12-11,2009-12-18,-0.03717590404171236,-0.005671710398065159,2008
weekly,2009-12-18,2009-12-24,-0.052372910994997184,-0.04519237153760904,2006
weekly,2009-12-24,2009-12-31,-0.1549689717001648,-0.13955993334680036,2016
weekly,2009-12-31,2010-01-08,-0.014956851674700946,0.03149661797208256,2023
weekly,2010-01-08,2010-01-15,-0.025077098279826487,-0.017939842918817464,2037
weekly,2010-01-15,2010-01-22,-0.003118497997840319,-0.009925535412749252,2032
weekly,2010-01-22,2010-01-29,0.021486236170437975,0.009004263050451086,2012
weekly,2010-01-29,2010-02-05,0.053467518523254945,0.08840395936239186,1988
weekly,2010-02-05,2010-02-12,-0.1090504947898913,-0.10277752634737268,1983
weekly,2010-02-12,2010-02-19,0.03421851660665597,0.0792958981889082,1999
weekly,2010-02-19,2010-02-26,0.009060652767957134,0.04116879377191175,2020
weekly,2010-02-26,2010-03-05,-0.17765246523710354,-0.1975658693624968,2011
weekly,2010-03-05,2010-03-12,-0.0003001627665231843,0.06711174184560037,2035
weekly,2010-03-12,2010-03-19,0.06162968863791424,0.07193989353061502,2040
weekly,2010-03-19,2010-03-26,-0.05804646008153549,-0.03389744863997295,2028
weekly,2010-03-26,2010-04-01,0.10535862265412761,0.17246318209154698,2028
weekly,2010-04-01,2010-04-09,-0.11671219613426886,-0.07838774236628264,2053
weekly,2010-04-09,2010-04-16,-0.18567927510957044,-0.20436984715651382,2064
weekly,2010-04-16,2010-04-23,-0.06387475319954691,-0.01984847426492767,2073
weekly,2010-04-23,2010-04-30,-0.02264968735266288,-0.015229348217970042,2078
weekly,2010-04-30,2010-05-07,0.14107559749664977,0.12868402866820328,2068
weekly,2010-05-07,2010-05-14,-0.26940288729935896,-0.3109176614128869,2012
weekly,2010-05-14,2010-05-21,0.2305681370263228,0.2614346594801433,2049
weekly,2010-05-21,2010-05-28,-0.033596264521721264,0.010306626176998648,2014
weekly,2010-05-28,2010-06-04,0.1298636672157231,0.1725959890811021,2048
weekly,2010-06-04,2010-06-11,0.12405677464414996,0.15436660737350402,2019
weekly,2010-06-11,2010-06-18,-0.04553136447713628,-0.015423268155150688,2021
weekly,2010-06-18,2010-06-25,-0.13553236723793835,-0.17602909378293843,2047
weekly,2010-06-25,2010-07-02,0.1376220053410362,0.1499229188866919,2032
weekly,2010-07-02,2010-07-09,0.1044679313115999,0.14039756589834115,1990
weekly,2010-07-09,2010-07-16,0.15526612987657698,0.22361344469530228,2012
weekly,2010-07-16,2010-07-23,-0.16308313160283938,-0.17605222098592546,1996
weekly,2010-07-23,2010-07-30,-0.10672695959105964,-0.10363635160498176,2019
weekly,2010-07-30,2010-08-06,0.1492799744521367,0.22557128952450664,2013
weekly,2010-08-06,2010-08-13,0.17499232400594245,0.26110171602480137,2023
weekly,2010-08-13,2010-08-20,0.04190207209859534,0.04915685485977327,1982
weekly,2010-08-20,2010-08-27,-0.08058785515936791,-0.13351960210535987,1983
weekly,2010-08-27,2010-09-03,0.0327024237461456,0.07511920813247679,1975
weekly,2010-09-03,2010-09-10,0.10749360115526282,0.1825016063017518,2006
weekly,2010-09-10,2010-09-17,-0.03695356175832919,-0.005820740864433208,2000
weekly,2010-09-17,2010-09-24,-0.07819465557113552,-0.08245243504634188,2006
weekly,2010-09-24,2010-10-01,-0.16744023860472673,-0.1264746006339671,2019
weekly,2010-10-01,2010-10-08,-0.07873206026503232,-0.0863233362329672,2027
weekly,2010-10-08,2010-10-15,-0.09482203868742696,-0.07334043195240675,2035
weekly,2010-10-15,2010-10-22,0.05699813028530393,0.09674805213615824,2038
weekly,2010-10-22,2010-10-29,0.05331719044478261,0.09031028300214407,2040
weekly,2010-10-29,2010-11-05,-0.0873821129089437,-0.09153349565868028,2042
weekly,2010-11-05,2010-11-12,0.067522584648693,0.08202389617696969,2058
weekly,2010-11-12,2010-11-19,0.020950911169267502,0.04137321013059314,2052
weekly,2010-11-19,2010-11-26,-0.11285473364093666,-0.1004618017431119,2057
weekly,2010-11-26,2010-12-03,0.021089397469570826,0.07772421715770671,2055
weekly,2010-12-03,2010-12-10,-0.1848319458158418,-0.22584882479911045,2060
weekly,2010-12-10,2010-12-17,-0.042029510152184237,-0.00789177375106921,2079
weekly,2010-12-17,2010-12-23,-0.06367952639147728,-0.045764936179146905,2082
weekly,2010-12-23,2010-12-31,0.0025671224222555563,0.04477673258356432,2085
weekly,2010-12-31,2011-01-07,0.0049690756394241385,0.04140981553578411,2089
weekly,2011-01-07,2011-01-14,-0.03319243268841509,-0.007507390116199868,2071
weekly,2011-01-14,2011-01-21,0.34097652257632566,0.38173496058552153,2072
weekly,2011-01-21,2011-01-28,-0.01901949037720641,0.020622030092733487,2054
weekly,2011-01-28,2011-02-04,0.03280355694504146,0.11657665892303543,2052
weekly,2011-02-04,2011-02-11,-0.037936895058637905,-0.02306258178893415,2068
weekly,2011-02-11,2011-02-18,-0.004316935634467281,0.047116187139753865,2072
weekly,2011-02-18,2011-02-25,-0.009257176748376597,-0.03976170341554206,2073
weekly,2011-02-25,2011-03-04,0.012085998127092505,0.09471745818861387,2070
weekly,2011-03-04,2011-03-11,0.13233135469928947,0.17229949981113823,2068
weekly,2011-03-11,2011-03-18,-0.030508548510282618,-0.08471902528045391,2051
weekly,2011-03-18,2011-03-25,-0.03872939661095664,-0.022649635513505396,2040
weekly,2011-03-25,2011-04-01,-0.03659436285454342,-0.05246771768014214,2050
weekly,2011-04-01,2011-04-08,0.01196849834272283,0.031214345224429688,2058
weekly,2011-04-08,2011-04-15,0.07826883510797941,0.11110921078690954,2045
weekly,2011-04-15,2011-04-21,0.1046807945193524,0.15907765732554752,2032
weekly,2011-04-21,2011-04-29,-0.019800500906837753,-0.009659484586984826,2038
weekly,2011-04-29,2011-05-06,0.13529564362857568,0.1912245577352007,2036
weekly,2011-05-06,2011-05-13,-0.045330005321822575,-0.02983694484862743,2029
weekly,2011-05-13,2011-05-20,0.15254824727828342,0.19366841435540344,2043
weekly,2011-05-20,2011-05-27,-0.10800976992522857,-0.10493059181130279,2041
weekly,2011-05-27,2011-06-03,0.06879447266483023,0.0852527673062492,2038
weekly,2011-06-03,2011-06-10,0.01790012349589422,0.0417652082512285,2029
weekly,2011-06-10,2011-06-17,-0.03109387630806425,-0.03336401963765667,2008
weekly,2011-06-17,2011-06-24,-0.11000591009854122,-0.09818166433865391,2002
weekly,2011-06-24,2011-07-01,0.08343801773428469,0.07140038861723516,2026
weekly,2011-07-01,2011-07-08,-0.11757986136144728,-0.1314059641827675,2044
weekly,2011-07-08,2011-07-15,-0.012679164219261884,-0.05238824188267205,2052
weekly,2011-07-15,2011-07-22,0.06339031659355841,0.10993299898353706,2047
weekly,2011-07-22,2011-07-29,0.05751932526581678,0.07700654122915052,2042
weekly,2011-07-29,2011-08-05,0.029582175489763225,-0.004232883388825629,2008
weekly,2011-08-05,2011-08-12,0.2712693254826125,0.3258461109073865,1959
weekly,2011-08-12,2011-08-19,0.020650599265124463,0.0028410531283354834,1950
weekly,2011-08-19,2011-08-26,-0.002417100737511829,0.03709691130870325,1921
weekly,2011-08-26,2011-09-02,0.18569693382082966,0.30497582894690517,1950
weekly,2011-09-02,2011-09-09,0.03478134902138711,0.056182592517852695,1952
weekly,2011-09-09,2011-09-16,-0.03610779982704042,-0.03333803082673621,1945
weekly,2011-09-16,2011-09-23,0.10444317496794828,0.11136914084881305,1972
weekly,2011-09-23,2011-09-30,-0.053813659653104626,-0.06341421117800836,1918
weekly,2011-09-30,2011-10-07,0.10021647844245962,0.1265491404510847,1912
weekly,2011-10-07,2011-10-14,-0.2216529538609735,-0.22924512028027896,1914
weekly,2011-10-14,2011-10-21,0.19413814635824328,0.28739686078466825,1955
weekly,2011-10-21,2011-10-28,-0.1743350431935002,-0.1917672977930519,1945
weekly,2011-10-28,2011-11-04,0.05575700721672564,0.069502293773371,1968
weekly,2011-11-04,2011-11-11,0.05349403159125459,0.09018704940470977,1963
